STCODE,ENTITY,SITECODE,WATERYEAR,YEAR,MONTH,TYPE,Q_AREA_MO,QCODE_MO,ALK_OUT_MO,ALKCODE_MO,SSED_OUT_MO,SSEDCODE_MO,SI_OUT_MO,SICODE_MO,UTP_OUT_MO,UTPCODE_MO,TDP_OUT_MO,TDPCODE_MO,PO4P_OUT_MO,PO4PCODE_MO,PARTP_OUT_MO,PARTPCODE_MO,UTN_OUT_MO,UTNCODE_MO,TDN_OUT_MO,TDNCODE_MO,DON_OUT_MO,DONCODE_MO,PARTN_OUT_MO,PARTNCODE_MO,UTKN_OUT_MO,UTKNCODE_MO,TKN_OUT_MO,TKNCODE_MO,NH3N_OUT_MO,NH3NCODE_MO,NO3N_OUT_MO,NO3NCODE_MO,NA_OUT_MO,NACODE_MO,K_OUT_MO,KCODE_MO,CA_OUT_MO,CACODE_MO,MG_OUT_MO,MGCODE_MO,SO4S_OUT_MO,SO4SCODE_MO,CL_OUT_MO,CLCODE_MO,DOC_OUT_MO,DOCCODE_MO 
CF002,4,"GSWS10",1979,1978,12,F,26.97,A,42.58,A,15.33,A,13.12,Q,0.170,A,0.145,A,0.102,A,0.025,D,0.50,D,0.40,D,0.09,D,0.10,D,0.32,A,0.21,A,0.122,A,0.192,A,4.55,A,1.33,A,10.47,A,1.93,A,0.62,A,3.47,A,,N
CF002,4,"GSWS10",1979,1979,1,F,11.13,A,17.17,A,8.00,A,6.61,Q,0.082,A,0.051,A,0.043,A,0.031,D,0.13,D,0.11,D,0.06,D,0.02,D,0.08,A,0.06,A,0.007,A,0.049,A,1.90,A,0.53,A,4.24,A,0.81,A,0.15,A,1.50,A,,N
CF002,4,"GSWS10",1979,1979,2,F,38.22,A,53.16,A,123.33,A,24.40,Q,0.231,A,0.189,A,0.155,A,0.042,D,0.48,D,0.28,D,0.18,D,0.19,D,0.41,A,0.22,A,0.036,A,0.078,A,6.01,A,1.87,A,13.32,A,2.53,A,0.74,A,3.77,A,,N
CF002,4,"GSWS10",1979,1979,3,F,17.66,A,28.08,A,2.27,A,10.43,Q,0.098,A,0.086,A,0.067,A,0.012,D,0.15,D,0.14,D,0.06,D,0.01,D,0.09,A,0.09,A,0.018,A,0.055,A,2.90,A,0.76,A,6.36,A,1.25,A,0.46,A,1.51,A,,N
CF002,4,"GSWS10",1979,1979,4,F,17.48,A,27.46,A,3.33,A,14.55,Q,0.107,A,0.096,A,0.065,A,0.010,D,0.14,D,0.11,D,0.06,D,0.03,D,0.11,A,0.07,A,0.011,A,0.035,A,2.87,A,0.43,A,6.17,A,1.28,A,0.47,A,1.63,A,,N
CF002,4,"GSWS10",1979,1979,5,F,10.93,A,20.08,A,1.72,A,10.18,Q,0.083,A,0.066,A,0.043,A,0.017,D,0.10,D,0.08,D,0.05,D,0.02,D,0.08,A,0.06,A,0.011,A,0.018,A,2.04,A,0.31,A,4.49,A,0.93,A,0.35,A,1.30,A,,N
CF002,4,"GSWS10",1979,1979,6,F,1.67,A,3.83,A,0.16,A,1.64,Q,0.012,A,0.009,A,0.006,A,0.003,D,0.01,D,0.01,D,0.01,D,0.00,D,0.01,A,0.01,A,0.002,A,0.001,A,0.44,A,0.06,A,0.92,A,0.18,A,0.07,A,0.29,A,,N
CF002,4,"GSWS10",1979,1979,7,F,0.92,A,2.29,A,0.06,A,0.89,Q,0.007,A,0.006,A,0.004,A,0.002,D,0.01,D,0.01,D,0.00,D,0.00,D,0.01,A,0.01,A,0.003,A,0.001,A,0.27,A,0.03,A,0.57,A,0.11,A,0.04,A,0.21,A,,N
CF002,4,"GSWS10",1979,1979,8,G,0.57,E,1.50,A,0.01,A,0.53,Q,0.003,A,0.003,A,0.002,A,0.001,D,0.00,D,0.00,D,0.00,D,0.00,D,0.00,A,0.00,A,0.001,A,0.000,A,0.18,A,0.02,A,0.38,A,0.08,A,0.02,A,0.18,A,,N
CF002,4,"GSWS10",1979,1979,9,F,0.55,A,1.42,A,0.02,A,0.58,Q,0.003,A,0.003,A,0.002,A,0.000,D,0.00,D,0.00,D,0.00,D,0.00,D,0.00,A,0.00,A,0.001,A,0.000,A,0.18,A,0.02,A,0.39,A,0.08,A,0.02,A,0.21,A,,N
CF002,4,"GSWS10",1980,1979,10,F,4.90,E,10.92,A,0.90,A,4.45,Q,0.033,A,0.032,A,0.016,A,0.001,D,0.05,D,0.04,D,0.03,D,0.00,D,0.04,A,0.03,A,0.005,A,0.010,A,1.54,A,0.20,E,2.75,A,0.67,A,,N,,N,,N
CF002,4,"GSWS10",1980,1979,11,F,15.54,A,28.33,A,8.58,A,12.55,Q,0.111,A,0.095,A,0.054,A,0.016,D,0.19,D,0.15,D,0.10,D,0.04,D,0.16,A,0.12,A,0.018,A,0.037,A,3.37,A,0.56,A,5.67,A,1.38,A,,N,,N,,N
CF002,4,"GSWS10",1980,1979,12,F,20.53,A,37.71,A,8.09,A,18.17,Q,0.137,A,0.104,A,0.063,A,0.033,D,0.20,D,0.14,D,0.08,D,0.05,D,0.15,A,0.10,A,0.027,A,0.039,A,4.24,A,0.75,A,6.85,A,1.71,A,,N,,N,,N
CF002,4,"GSWS10",1980,1980,1,F,36.58,A,60.37,A,66.98,A,27.80,Q,0.276,A,0.227,A,0.131,A,0.049,D,0.51,D,0.25,D,0.15,D,0.26,D,0.44,A,0.18,A,0.023,A,0.061,A,6.86,A,1.38,A,10.94,A,2.76,A,,N,,N,,N
CF002,4,"GSWS10",1980,1980,2,F,14.30,A,27.75,A,1.77,A,13.23,Q,0.083,A,0.071,A,0.050,A,0.012,D,0.08,D,0.07,D,0.05,D,0.01,D,0.07,A,0.06,A,0.009,A,0.012,A,3.04,A,0.47,A,4.70,A,1.21,A,,N,,N,,N
CF002,4,"GSWS10",1980,1980,3,F,19.78,A,40.46,A,3.45,A,17.09,Q,0.101,A,0.087,A,0.064,A,0.014,D,0.12,D,0.10,D,0.05,D,0.02,D,0.10,A,0.08,A,0.032,A,0.018,A,4.16,A,0.68,A,6.60,A,1.70,A,,N,,N,,N
CF002,4,"GSWS10",1980,1980,4,F,11.65,A,22.25,A,1.38,A,9.66,Q,0.061,A,0.059,A,0.044,A,0.002,D,0.07,D,0.06,D,0.03,D,0.01,D,0.06,A,0.05,A,0.011,A,0.009,A,2.63,A,0.43,A,4.22,A,1.10,A,,N,,N,,N
CF002,4,"GSWS10",1980,1980,5,G,2.89,A,6.79,A,0.27,A,3.03,Q,0.019,A,0.018,A,0.011,A,0.001,D,0.02,D,0.02,D,0.01,D,0.00,D,0.02,A,0.02,A,0.007,A,0.001,A,0.76,A,0.07,A,1.40,A,0.36,A,,N,,N,,N
CF002,4,"GSWS10",1980,1980,6,G,2.37,A,6.17,A,0.23,A,2.64,Q,0.013,A,0.013,A,0.008,A,0.000,D,0.01,D,0.01,D,0.01,D,0.00,D,0.01,A,0.01,A,0.003,A,0.001,A,0.69,A,0.06,A,1.23,A,0.32,A,,N,,N,,N
CF002,4,"GSWS10",1980,1980,7,G,1.03,A,2.92,A,0.30,A,1.05,Q,0.007,A,0.006,A,0.004,A,0.001,D,0.01,D,0.00,D,0.00,D,0.00,D,0.01,A,0.00,A,0.001,A,0.000,A,0.34,A,0.05,A,0.57,A,0.15,A,,N,,N,,N
CF002,4,"GSWS10",1980,1980,8,G,0.50,A,1.46,A,0.09,A,0.44,Q,0.003,A,0.002,A,0.001,A,0.000,D,0.00,D,0.00,D,0.00,D,0.00,D,0.00,A,0.00,A,0.000,A,0.000,A,0.18,A,0.02,A,0.30,A,0.07,A,,N,,N,,N
CF002,4,"GSWS10",1980,1980,9,G,0.26,A,0.71,A,0.03,A,0.24,Q,0.002,A,0.001,A,0.001,A,0.000,D,0.00,DE,0.00,DE,0.00,DE,0.00,DE,0.00,E,0.00,E,0.000,A,0.000,A,0.10,A,0.01,A,0.16,A,0.04,A,,N,,N,,N
CF002,4,"GSWS10",1981,1980,10,F,0.59,A,1.50,A,0.08,A,0.53,Q,0.003,A,0.003,A,0.002,A,0.000,D,0.00,DE,0.00,DE,0.00,DE,0.00,DE,0.00,E,0.00,E,0.002,A,0.000,A,0.21,A,0.02,A,0.37,A,0.10,A,,N,,N,,N
CF002,4,"GSWS10",1981,1980,11,F,12.15,A,26.58,A,4.96,A,10.19,Q,0.077,A,0.057,A,0.039,A,0.020,D,0.12,D,0.09,D,0.07,D,0.03,D,0.10,A,0.08,A,0.006,A,0.011,A,2.61,A,0.34,A,4.80,A,1.21,A,,N,,N,,N
CF002,4,"GSWS10",1981,1980,12,F,44.68,A,83.16,A,24.83,A,37.57,Q,0.293,A,0.266,A,0.156,A,0.027,D,0.43,D,0.24,D,0.18,D,0.19,D,0.38,A,0.20,A,0.028,A,0.045,A,7.63,A,1.01,A,14.01,A,3.61,A,,N,,N,,N
CF002,4,"GSWS10",1981,1981,1,F,8.01,A,17.25,A,2.76,A,7.23,Q,0.057,A,0.054,A,0.026,A,0.004,D,0.06,D,0.04,DE,0.02,DE,0.02,DE,0.05,A,0.03,E,0.007,A,0.007,A,1.64,A,0.22,A,2.81,A,0.77,A,,N,,N,,N
CF002,4,"GSWS10",1981,1981,2,F,26.61,A,52.20,A,10.41,A,22.99,Q,0.209,A,0.162,A,0.093,A,0.047,D,0.18,D,0.14,DE,0.08,DE,0.05,DE,0.16,A,0.12,E,0.032,A,0.022,A,5.20,A,0.78,A,8.61,A,2.34,A,,N,,N,,N
CF002,4,"GSWS10",1981,1981,3,P,10.94,A,26.37,A,2.13,A,13.07,Q,0.064,A,0.058,A,0.041,A,0.007,D,0.12,D,0.10,DE,0.06,DE,0.01,DE,0.11,A,0.10,E,0.036,A,0.008,A,2.60,A,0.31,A,4.25,A,1.17,A,,N,,N,,N
CF002,4,"GSWS10",1981,1981,4,P,14.33,A,30.58,A,1.75,A,16.92,Q,0.086,A,0.090,A,0.049,A,0.000,D,0.09,D,0.08,D,0.06,D,0.02,D,0.09,A,0.08,A,0.020,A,0.005,A,3.01,A,0.37,A,4.89,A,1.36,A,,N,,N,,N
CF002,4,"GSWS10",1981,1981,5,F,4.72,A,11.42,A,0.48,A,4.24,Q,0.028,A,0.018,A,0.015,A,0.011,D,0.03,D,0.02,D,0.02,D,0.00,D,0.03,A,0.02,A,0.002,A,0.001,A,1.20,A,0.14,A,2.02,A,0.56,A,,N,,N,,N
CF002,4,"GSWS10",1981,1981,6,F,9.98,A,23.29,A,3.35,A,9.95,Q,0.070,A,0.055,A,0.031,A,0.015,D,0.07,D,0.07,D,0.07,D,0.00,D,0.07,A,0.07,A,0.003,A,0.003,A,2.42,A,0.31,A,4.13,A,1.15,A,,N,,N,,N
CF002,4,"GSWS10",1981,1981,7,F,1.96,A,5.42,A,0.36,A,1.66,Q,0.017,A,0.015,A,0.008,A,0.002,D,0.01,DE,0.01,DE,0.00,DE,0.00,DE,0.01,E,0.01,E,0.017,A,0.001,A,0.60,A,0.07,A,1.00,A,0.29,A,,N,,N,,N
CF002,4,"GSWS10",1981,1981,8,F,0.76,A,2.37,A,0.17,A,0.80,Q,0.007,A,0.006,A,0.003,A,0.001,D,0.01,DE,0.00,DE,0.00,DE,0.00,DE,0.01,E,0.00,E,0.003,A,0.000,A,0.26,A,0.03,A,0.48,A,0.12,A,,N,,N,,N
CF002,4,"GSWS10",1981,1981,9,F,1.03,A,2.92,A,0.22,A,0.96,Q,0.007,A,0.006,A,0.004,A,0.001,D,0.01,D,0.01,D,0.01,D,0.00,D,0.01,A,0.01,A,0.001,A,0.000,A,0.35,A,0.04,A,0.67,A,0.17,A,,N,,N,,N
CF002,4,"GSWS10",1982,1981,10,F,4.38,A,9.33,A,0.72,A,4.08,Q,0.026,A,0.019,A,0.014,A,0.007,D,0.03,D,0.03,D,0.02,D,0.01,D,0.03,A,0.03,A,0.004,A,0.001,A,1.17,A,0.13,A,2.27,A,0.58,A,,N,,N,,N
CF002,4,"GSWS10",1982,1981,11,F,19.93,A,30.21,A,20.39,A,17.14,Q,0.170,A,0.144,A,0.073,A,0.025,D,0.21,D,0.11,D,0.11,D,0.09,D,0.20,A,0.11,A,0.004,A,0.006,A,4.37,A,0.54,A,6.61,A,1.77,A,,N,,N,,N
CF002,4,"GSWS10",1982,1981,12,F,66.89,A,91.70,A,43.23,A,50.52,Q,0.646,E,0.514,A,0.252,A,0.093,DE,0.63,DE,0.38,D,0.32,D,0.27,DE,0.61,E,0.33,A,0.013,A,0.029,A,12.81,A,1.77,A,20.38,A,5.17,A,,N,,N,,N
CF002,4,"GSWS10",1982,1982,1,F,34.89,A,50.37,A,23.74,A,26.12,Q,0.239,A,0.198,A,0.137,A,0.044,D,0.26,D,0.17,D,0.11,D,0.09,D,0.23,A,0.14,A,0.023,A,0.025,A,6.45,A,0.80,A,10.54,A,2.64,A,,N,,N,,N
CF002,4,"GSWS10",1982,1982,2,F,42.26,A,57.66,A,59.17,A,26.90,Q,0.302,A,0.232,A,0.154,A,0.070,D,0.31,D,0.18,D,0.10,D,0.13,D,0.27,A,0.14,A,0.028,A,0.030,A,7.59,A,1.02,A,12.51,A,3.03,A,,N,,N,,N
CF002,4,"GSWS10",1982,1982,3,F,14.71,A,22.75,A,20.14,A,7.68,Q,0.100,A,0.082,A,0.061,E,0.018,D,0.13,D,0.09,D,0.06,D,0.03,D,0.12,A,0.08,A,0.025,A,0.007,A,2.95,A,0.37,A,4.73,A,1.20,A,,N,,N,,N
CF002,4,"GSWS10",1982,1982,4,F,18.78,A,27.91,A,8.51,A,14.49,Q,0.133,A,0.114,A,,N,0.020,D,0.11,D,0.09,D,0.08,DE,0.01,D,0.11,A,0.09,A,0.011,E,0.006,A,3.53,A,0.41,A,5.57,A,1.47,A,,N,,N,,N
CF002,4,"GSWS10",1982,1982,5,F,2.66,A,5.37,A,2.96,A,1.69,Q,0.019,A,0.015,A,,N,0.004,D,0.02,D,0.01,D,0.01,DE,0.00,D,0.02,A,0.01,A,0.002,E,0.000,A,0.68,A,0.08,A,1.11,A,0.29,A,,N,,N,,N
CF002,4,"GSWS10",1982,1982,6,F,1.32,A,3.21,A,1.34,A,1.02,Q,0.012,A,0.010,A,,N,0.003,D,0.01,D,0.00,D,0.00,D,0.00,D,0.01,A,0.00,A,0.000,A,0.000,A,0.47,A,0.04,A,0.71,A,0.18,A,,N,,N,,N
CF002,4,"GSWS10",1982,1982,7,F,0.75,A,2.04,A,0.24,A,0.75,Q,0.006,A,0.005,A,,N,0.001,D,0.00,D,0.00,D,0.00,D,0.00,D,0.00,A,0.00,A,0.001,A,0.000,A,0.33,A,0.02,A,0.46,A,0.12,A,,N,,N,,N
CF002,4,"GSWS10",1982,1982,8,F,0.43,A,1.21,A,0.80,A,0.24,Q,0.003,A,0.002,A,,N,0.001,D,0.00,D,0.00,D,0.00,D,0.00,D,0.00,A,0.00,A,0.002,A,0.000,A,0.17,A,0.02,A,0.29,A,0.07,A,,N,,N,,N
CF002,4,"GSWS10",1982,1982,9,F,0.63,A,1.67,A,0.70,A,0.43,Q,0.003,A,0.003,A,,N,0.000,D,0.00,D,0.00,D,0.00,D,0.00,D,0.00,A,0.00,A,0.002,A,0.001,A,0.22,A,0.04,A,0.42,A,0.10,A,,N,,N,,N
CF002,4,"GSWS10",1983,1982,10,F,8.72,A,16.79,A,3.44,A,6.43,Q,0.055,A,0.046,A,,N,0.010,D,0.07,D,0.05,D,0.04,D,0.02,D,0.06,A,0.04,A,0.005,A,0.007,A,2.11,A,0.26,A,3.97,A,1.00,A,,N,,N,,N
CF002,4,"GSWS10",1983,1982,11,F,16.31,A,25.54,A,5.34,A,8.27,Q,0.109,A,0.095,A,,N,0.014,D,0.12,D,0.07,D,0.05,D,0.05,D,0.11,A,0.07,A,0.012,A,0.003,A,3.43,A,0.40,A,5.71,A,1.48,A,,N,,N,,N
CF002,4,"GSWS10",1983,1982,12,F,44.27,A,61.20,A,18.66,A,18.70,Q,0.326,A,0.270,A,,N,0.056,D,0.31,D,0.21,D,0.13,D,0.09,D,0.27,A,0.17,A,0.048,A,0.023,A,8.07,A,1.05,A,12.95,A,3.42,A,,N,,N,,N
CF002,4,"GSWS10",1983,1983,1,F,32.65,A,48.87,A,8.75,A,19.58,Q,0.215,A,0.177,A,,N,0.038,D,0.24,D,0.14,D,0.07,D,0.10,D,0.21,A,0.11,A,0.048,A,0.020,A,6.24,A,0.73,A,9.93,A,2.70,A,,N,,N,,N
CF002,4,"GSWS10",1983,1983,2,P,35.59,A,50.71,A,12.95,A,25.20,Q,0.229,A,0.224,A,,N,0.005,D,0.25,D,0.15,D,0.11,D,0.10,D,0.25,A,0.15,A,0.040,A,0.011,A,6.40,A,0.79,A,10.36,A,2.85,A,,N,,N,,N
CF002,4,"GSWS10",1983,1983,3,F,30.10,A,44.87,A,25.16,A,24.86,A,0.190,A,0.160,A,,N,0.030,D,0.24,D,0.17,D,0.09,D,0.07,D,0.22,A,0.15,A,0.062,A,0.011,A,5.62,A,0.77,A,9.61,A,2.52,A,,N,,N,,N
CF002,4,"GSWS10",1983,1983,4,G,11.06,A,17.46,A,10.57,A,9.35,A,0.074,A,0.058,A,,N,0.016,D,0.07,D,0.04,D,0.02,D,0.04,D,0.07,A,0.04,A,0.015,A,0.003,A,2.20,A,0.28,A,3.70,E,0.97,A,,N,,N,,N
CF002,4,"GSWS10",1983,1983,5,G,7.54,A,15.17,A,0.94,A,6.96,A,0.055,A,0.045,A,,N,0.010,D,0.06,D,0.06,D,0.03,D,0.00,D,0.05,A,0.04,A,0.012,A,0.012,A,1.82,A,0.21,A,2.24,E,0.57,A,,N,,N,,N
CF002,4,"GSWS10",1983,1983,6,F,2.25,A,5.46,A,0.45,A,2.25,A,0.015,A,0.013,A,,N,0.002,D,0.02,D,0.02,D,0.01,D,0.00,D,0.01,A,0.01,A,0.004,A,0.001,A,0.63,A,0.07,A,0.71,E,0.21,A,,N,,N,,N
CF002,4,"GSWS10",1983,1983,7,F,2.55,A,6.71,A,0.71,A,2.49,A,0.016,A,0.015,A,,N,0.001,D,0.01,D,0.01,D,0.01,D,0.00,D,0.01,A,0.01,A,0.000,A,0.001,A,0.77,A,0.07,A,0.88,E,0.30,A,,N,,N,,N
CF002,4,"GSWS10",1983,1983,8,F,0.87,A,2.50,A,0.12,A,0.88,A,0.005,A,0.005,A,,N,0.000,D,0.00,D,0.00,D,0.00,D,0.00,D,0.00,A,0.00,A,0.000,A,0.000,A,0.30,A,0.03,A,0.34,E,0.12,A,,N,,N,,N
CF002,4,"GSWS10",1983,1983,9,F,0.68,A,1.87,A,0.11,A,0.65,A,0.004,A,0.003,A,,N,0.001,D,0.00,D,0.00,D,0.00,D,0.00,D,0.00,A,0.00,A,0.000,A,0.000,A,0.24,A,0.03,A,0.29,E,0.10,A,,N,,N,,N
CF002,4,"GSWS10",1984,1983,10,G,0.92,A,2.50,A,0.15,A,0.84,A,0.005,A,0.005,A,,N,0.000,D,0.01,D,0.00,D,0.00,D,0.00,D,0.01,A,0.00,A,0.001,A,0.000,A,0.30,A,0.03,A,0.38,E,0.13,A,,N,,N,,N
CF002,4,"GSWS10",1984,1983,11,G,29.10,A,46.62,A,7.18,A,28.68,A,0.160,A,0.146,A,,N,0.015,D,0.17,D,0.13,D,0.11,D,0.04,D,0.17,A,0.13,A,0.024,A,0.008,A,6.47,A,0.69,A,11.28,E,2.75,A,0.90,E,3.11,E,,N
CF002,4,"GSWS10",1984,1983,12,F,40.08,A,57.62,A,13.27,A,35.64,A,0.249,A,0.218,A,,N,0.031,D,0.23,D,0.15,D,0.11,D,0.08,D,0.23,A,0.15,A,0.036,A,0.016,A,7.97,A,0.97,A,11.94,E,2.89,A,,N,,N,,N
CF002,4,"GSWS10",1984,1984,1,F,22.42,A,34.21,A,12.77,A,20.89,A,0.138,A,0.120,A,,N,0.017,D,0.15,D,0.08,D,0.05,D,0.06,D,0.13,A,0.07,A,0.015,A,0.014,A,4.57,A,0.53,A,7.08,E,1.71,A,,N,,N,,N
CF002,4,"GSWS10",1984,1984,2,F,31.91,A,46.00,A,60.87,A,29.53,A,0.236,A,0.167,A,,N,0.069,D,0.28,D,0.10,D,0.07,D,0.18,D,0.25,A,0.07,A,0.010,A,0.027,A,6.41,A,0.74,A,8.57,E,2.13,A,,N,,N,,N
CF002,4,"GSWS10",1984,1984,3,F,30.62,A,49.12,A,7.09,A,28.47,A,0.184,A,0.182,A,,N,0.003,D,0.17,DE,0.09,DE,0.08,D,0.08,D,0.17,A,0.09,A,0.009,A,0.007,E,6.18,A,0.74,A,8.80,E,2.22,A,,N,,N,,N
CF002,4,"GSWS10",1984,1984,4,F,16.35,A,28.16,A,3.05,A,15.93,A,0.094,A,0.086,A,,N,0.009,D,0.08,DE,0.05,DE,0.04,D,0.03,D,0.08,A,0.05,A,0.009,A,0.005,E,3.52,A,0.30,A,4.63,E,1.30,A,,N,,N,,N
CF002,4,"GSWS10",1984,1984,5,F,15.66,A,28.91,A,2.10,A,15.36,A,0.084,A,0.076,A,,N,0.008,D,0.06,D,0.05,D,0.05,D,0.02,D,0.06,A,0.05,A,0.005,A,0.004,A,3.42,A,0.37,A,4.83,E,1.34,A,,N,,N,,N
CF002,4,"GSWS10",1984,1984,6,F,12.43,A,25.25,A,3.17,A,12.28,A,0.061,A,0.047,A,,N,0.013,D,0.06,D,0.03,D,0.02,D,0.03,D,0.06,A,0.03,A,0.004,A,0.004,A,2.94,A,0.27,A,3.78,E,1.14,A,,N,,N,,N
CF002,4,"GSWS10",1984,1984,7,F,2.14,A,5.58,A,0.48,A,2.15,A,0.013,A,0.012,A,,N,0.001,D,0.01,D,0.01,D,0.00,D,0.00,D,0.01,A,0.01,A,0.002,A,0.000,A,0.62,A,0.06,A,0.76,E,0.26,A,,N,,N,,N
CF002,4,"GSWS10",1984,1984,8,G,0.79,A,2.17,A,0.07,A,0.80,A,0.004,A,0.004,A,,N,0.000,D,0.00,D,0.00,D,0.00,D,0.00,D,0.00,A,0.00,A,0.000,A,0.000,A,0.25,A,0.02,A,0.33,E,0.11,A,,N,,N,,N
CF002,4,"GSWS10",1984,1984,9,F,0.86,A,2.42,A,0.13,A,0.85,A,0.004,A,0.004,A,,N,0.000,D,0.00,D,0.00,D,0.00,D,0.00,D,0.00,A,0.00,A,0.000,A,0.000,A,0.29,A,0.02,A,0.39,E,0.13,A,,N,,N,,N
CF002,4,"GSWS10",1985,1984,10,F,8.47,A,16.08,A,7.20,A,7.36,A,0.054,A,0.042,A,,N,0.011,D,0.10,D,0.06,D,0.02,D,0.03,D,0.09,A,0.06,A,0.038,A,0.003,A,1.91,A,0.19,A,2.85,E,0.77,A,,N,,N,,N
CF002,4,"GSWS10",1985,1984,11,F,44.46,A,73.16,A,32.38,A,39.08,A,0.277,A,0.249,A,,N,0.039,D,0.40,D,0.26,D,0.04,D,0.14,D,0.38,A,0.24,A,0.186,A,0.017,A,8.69,A,0.83,A,13.27,E,3.29,A,,N,,N,,N
CF002,4,"GSWS10",1985,1984,12,G,23.02,A,36.37,A,5.40,A,22.11,A,0.121,A,0.134,A,,N,0.001,D,0.13,D,0.07,D,0.05,D,0.06,D,0.13,A,0.07,A,0.015,A,0.003,A,4.87,A,0.39,A,6.76,E,1.91,A,,N,,N,,N
CF002,4,"GSWS10",1985,1985,1,G,7.79,A,13.42,A,0.99,A,7.72,A,0.049,A,0.047,A,,N,0.002,D,0.05,D,0.02,D,0.02,D,0.02,D,0.05,A,0.02,A,0.005,A,0.002,A,1.75,A,0.14,A,2.41,E,0.73,A,,N,,N,,N
CF002,4,"GSWS10",1985,1985,2,F,18.69,A,28.04,A,8.27,A,16.41,A,0.123,A,0.130,A,,N,0.000,D,0.11,D,0.07,D,0.06,D,0.04,D,0.11,A,0.07,A,0.013,A,0.008,A,3.57,A,0.39,A,5.22,E,1.42,A,,N,,N,,N
CF002,4,"GSWS10",1985,1985,3,F,15.71,A,26.00,A,8.23,A,15.20,A,0.123,A,0.103,A,,N,0.021,D,0.09,D,0.04,D,0.02,D,0.04,D,0.08,A,0.04,A,0.012,A,0.005,A,3.34,A,0.25,A,4.41,E,1.25,A,,N,,N,,N
CF002,4,"GSWS10",1985,1985,4,F,12.61,A,21.58,A,8.16,A,12.47,A,0.104,A,0.081,A,,N,0.023,D,0.08,D,0.04,D,0.02,D,0.04,D,0.08,A,0.04,A,0.011,A,0.003,A,2.65,A,0.24,A,3.69,E,1.07,A,,N,,N,,N
CF002,4,"GSWS10",1985,1985,5,F,3.45,A,7.42,A,1.80,A,3.56,A,0.030,A,0.025,A,,N,0.004,D,0.03,D,0.02,D,0.02,D,0.01,D,0.03,A,0.02,A,0.004,A,0.000,A,0.87,A,0.09,A,1.16,E,0.39,A,,N,,N,,N
CF002,4,"GSWS10",1985,1985,6,F,3.58,A,8.50,A,3.17,A,3.79,A,0.031,A,0.030,A,,N,0.001,D,0.04,D,0.02,D,0.01,D,0.03,D,0.04,A,0.02,A,0.008,A,0.001,A,1.01,A,0.09,A,1.29,E,0.42,A,,N,,N,,N
CF002,4,"GSWS10",1985,1985,7,F,0.84,A,2.25,A,0.30,A,0.95,A,0.006,A,0.005,A,,N,0.001,D,0.01,D,0.00,D,0.00,D,0.00,D,0.01,A,0.00,A,0.001,A,0.000,A,0.28,A,0.03,A,0.33,E,0.11,A,,N,,N,,N
CF002,4,"GSWS10",1985,1985,8,P,0.54,A,1.50,E,0.15,E,0.53,E,0.003,E,0.003,E,,N,0.000,DE,0.00,DE,0.00,DE,0.00,DE,0.00,DE,0.00,E,0.00,E,0.000,E,0.000,E,0.20,E,0.02,E,0.27,E,0.09,E,,N,,N,,N
CF002,4,"GSWS10",1985,1985,9,F,0.87,A,2.37,A,0.23,A,0.86,A,0.004,A,0.003,A,,N,0.000,D,0.01,D,0.00,D,0.00,D,0.00,D,0.01,A,0.00,A,0.000,A,0.000,A,0.32,A,0.03,A,0.52,E,0.15,A,,N,,N,,N
CF002,4,"GSWS10",1986,1985,10,G,4.83,A,9.50,A,6.50,A,4.04,A,0.032,A,0.024,A,,N,0.008,D,0.09,D,0.05,D,0.03,D,0.04,D,0.09,A,0.05,A,0.023,A,0.005,A,1.34,A,0.14,A,2.44,E,0.60,A,,N,,N,,N
CF002,4,"GSWS10",1986,1985,11,G,15.75,A,23.83,A,10.54,A,13.18,A,0.095,A,0.081,A,,N,0.014,D,0.16,D,0.10,D,0.06,D,0.06,D,0.15,A,0.08,A,0.030,A,0.019,A,3.33,A,0.38,A,5.59,E,1.34,A,,N,,N,,N
CF002,4,"GSWS10",1986,1985,12,F,17.28,A,24.71,A,11.71,A,15.38,A,0.113,A,0.092,A,,N,0.022,D,0.12,D,0.05,D,0.03,D,0.06,D,0.12,A,0.05,A,0.020,A,0.007,A,3.50,A,0.37,A,5.76,E,1.36,A,,N,,N,,N
CF002,4,"GSWS10",1986,1986,1,F,29.53,A,45.62,A,6.42,A,26.79,A,0.172,A,0.164,A,,N,0.008,D,0.13,D,0.06,D,0.03,D,0.07,D,0.13,A,0.06,A,0.025,A,0.004,A,6.06,A,0.57,A,10.52,E,2.55,A,,N,,N,,N
CF002,4,"GSWS10",1986,1986,2,G,59.59,E,95.91,A,13.14,A,59.21,A,0.466,A,0.368,A,,N,0.097,D,0.13,D,0.01,D,0.00,D,0.12,D,0.13,A,0.01,A,0.030,A,0.006,A,12.67,A,1.47,A,19.27,E,4.84,A,,N,,N,,N
CF002,4,"GSWS10",1986,1986,3,G,14.09,A,25.71,A,6.31,A,14.35,A,0.099,A,0.086,A,,N,0.013,D,0.04,D,0.02,D,0.02,D,0.01,D,0.04,A,0.02,A,0.003,A,0.001,A,3.40,A,0.32,A,4.93,E,1.42,A,,N,,N,,N
